periodID	dayID	timestamp	time	event	actor	subject	note	where	keyword
5	2	1653416797.495	18:51:00	Talking to student: ON-task	teacher	12	NA	NA	Study activity
5	2	1653416813.596	19:07:00	Talking to student: ON-task	teacher	10	everything on the top goes to everything on bottom. get rid of 1.	NA	How tutor works
5	2	1653416838.718	19:32:00	Raising hand	12	teacher	NA	NA	NA
5	2	1653416843.355	19:37:00	Talking to student: ON-task	teacher	12	NA	NA	Math content
5	2	1653416907.646	20:41:00	Talking to student: ON-task	teacher	10	asking about the issue	NA	NA
5	2	1653416994.313	22:08:00	Talking to class: ON-task	teacher	class	sign out 	NA	NA
5	2	1653417017.744	22:31:00	Talking to class: ON-task	teacher	class	close your chromebook	NA	NA
1	3	1653481281	00:00:00	Period begins	NA	NA	NA	NA	NA
1	3	1653481288.423	00:07:00	Talking to class: ON-task	teacher	class	NA	NA	NA
1	3	1653481295.46	00:14:00	Talking to student: ON-task	teacher	3	5x-3x is 2x. whatever the diagram - top bar equals bottom bar 	NA	Math content
1	3	1653481374.868	01:33:00	Monitoring class: Moving	teacher	class	NA	Left;Back of the room;Right	NA
1	3	1653481383.64	01:42:00	Talking to student: ON-task	teacher	12	blue bar yellow bar	NA	How tutor works
1	3	1653481403.657	02:02:00	Monitoring class: Moving	teacher	class	NA	Right;Middle;Left	NA
1	3	1653481409.66	02:08:00	Talking to student: ON-task	teacher	6	so you will do x=2-2, 6-4	NA	Math content
1	3	1653481431.668	02:30:00	Raising hand	4	teacher	NA	NA	NA
1	3	1653481438.584	02:37:00	Talking to student: ON-task	teacher	17	click use diagrams - whenever you see it broken off that means subtract. bar on bottom equals bar on top. so what will you do? yes! 2x (blue) =4 (yellow). so it says,.. divide both side with the coefficient. what is 4/2. ok 2. so enter it. thats it. 	NA	How tutor works
1	3	1653481543.524	04:22:00	Talking to student: OFF-task	teacher	20	breakfast	NA	NA
1	3	1653481559.256	04:38:00	Talking to student: ON-task	teacher	17	which one will you do first? remember whatever you do in one side, you will do on the other side. what's 10? its 9.  ok. use your hints. read what it says	NA	Math content
1	3	1653481605.929	05:24:00	Talking to student: ON-task	teacher	23	ok what will you do next?	NA	Math content
1	3	1653481629.387	05:48:00	Questioning: Off-Task	17	teacher	NA	NA	NA
1	3	1653481633.545	05:52:00	Talking to student: OFF-task	teacher	17	NA	NA	NA
1	3	1653481637.542	05:56:00	Talking to student: ON-task	teacher	23	nice job. good jib. i am so proud	NA	NA
1	3	1653481655.714	06:14:00	Monitoring student	teacher	14	NA	NA	NA
1	3	1653481658.593	06:17:00	Talking to student: ON-task	teacher	14	ok x=2	NA	Math content
1	3	1653481680.07	06:39:00	Talking to student: ON-task	teacher	17	whats 9/3?	NA	Math content
1	3	1653481689.588	06:48:00	Raising hand	3	teacher	NA	NA	NA
1	3	1653481697.22	06:56:00	Monitoring class: Moving	teacher	class	NA	Right;Front of the room	NA
1	3	1653481710.4	07:09:00	Talking to student: ON-task	teacher	12	come on lets go. cmu researchers are wiating on it.	NA	Motivation
1	3	1653481731.547	07:30:00	Talking to student: ON-task	teacher	6	you need to fill full survey	NA	Study activity
1	3	1653481745.401	07:44:00	Talking to student: ON-task	teacher	3	so you are subtracting ? from  both sides.	NA	Math content
1	3	1653481798.18	08:37:00	Talking to student: OFF-task	teacher	20	dont use skyward (LMS)	NA	Behavior
1	3	1653481822.977	09:01:00	Inactive	teacher	NA	NA	At Desk	NA
1	3	1653481875.896	09:54:00	Talking to class: OFF-task	teacher	class	listen to Anon5	NA	Raising hand
1	3	1653481906.549	10:25:00	Talking to student: ON-task	teacher	12;17	get variables on one side and constants on the other side. so, what will you do - which option? ok so you got x on one side x+1=? Ok, so now what? Add 9 both sides? Add x on one side? so which one is subtracting on both side, Now you just type 3x+?=9 and then what? solve for x now (student: omg it keeps going). yes so what will you do?	NA	Math content
1	3	1653482039.37	12:38:00	Talking to student: ON-task	teacher	12	ok do x=? 	NA	Math content
1	3	1653482050.962	12:49:00	Raising hand	4	teacher	NA	NA	NA
1	3	1653482057.191	12:56:00	Talking to student: ON-task	teacher	4	equations	NA	Math content
1	3	1653482074.642	13:13:00	Talking to student: ON-task	teacher	13	good.. so go on top and sign out	Front of the room	Study activity
1	3	1653482101.785	13:40:00	Inactive	teacher	NA	NA	Front of the room;At Desk	NA
1	3	1653482123.266	14:02:00	Talking to student: ON-task	teacher	17	student said she did everything on her own. T: good job Anon6	NA	Motivation
1	3	1653482147.248	14:26:00	Raising hand	15	teacher	NA	NA	NA
1	3	1653482149.9	14:28:00	Talking to student: ON-task	teacher	20	so its 3x+1 = what is on the bottom	NA	Math content
1	3	1653482197.189	15:16:00	Talking to student: ON-task	teacher	12	student: i can't T: no.. its your day to shine extra.. later student: omg i got it right	NA	Motivation
1	3	1653482229.461	15:48:00	Talking to student: ON-task	teacher	15	1x+4 - see you divide. lets do x. 	NA	Math content
1	3	1653482268.6	16:27:00	Inactive	teacher	NA	tells Anon5 that the tutor doesn't like it when the students type 1x - gets red	NA	NA
1	3	1653482307.528	17:06:00	Talking to student: ON-task	teacher	4	NA	NA	Math content
1	3	1653482318.986	17:17:00	Talking to student: ON-task	teacher	20	i don't know what to do now	NA	Motivation
1	3	1653482338.316	17:37:00	Talking to student: ON-task	teacher	20	student frustrated. teacher  ok get x in.. now press enter. 5x on both side. equals. now you got 2x. now its 8-2, so 2x+6	NA	Math content
1	3	1653482382.313	18:21:00	Talking to class: ON-task	teacher	class	common 	NA	NA
1	3	1653482388.549	18:27:00	Monitoring student	teacher	16	NA	NA	NA
1	3	1653482393.188	18:32:00	Talking to student: OFF-task	teacher	23	live up to your potential	NA	Motivation
1	3	1653482418.445	18:57:00	Talking to student: ON-task	teacher	17	NA	NA	Motivation
1	3	1653482427.359	19:06:00	Talking to student: ON-task	teacher	4	equals 13	NA	Math content
1	3	1653482475.953	19:54:00	Talking to student: OFF-task	teacher	10	planning	NA	NA
1	3	1653482487.52	20:06:00	Talking to class: ON-task	teacher	class	when you are done, sign out	NA	NA
1	3	1653482527.287	20:46:00	Talking to class: OFF-task	teacher	class	NA	NA	NA
1	3	1653482534.871	20:53:00	Inactive	teacher	NA	talking to Anon5	NA	NA
1	3	1653482548.239	21:07:00	Talking to class: ON-task	teacher	class	when done sign out	NA	NA
2	3	1653487306	00:00:00	Period begins	NA	NA	NA	NA	NA
2	3	1653487321.639	00:15:00	Talking to class: ON-task	teacher	class	login	NA	NA
2	3	1653487431.398	02:05:00	Talking to class: OFF-task	teacher	class	attendance	At Desk	Inactive
2	3	1653487489.398	03:03:00	Questioning: Off-Task	3	teacher	NA	NA	NA
2	3	1653487493.61	03:07:00	Talking to student: OFF-task	teacher	3	sneakers cost	NA	NA
2	3	1653487509.39	03:23:00	Talking to student: OFF-task	teacher	5	sneaker talk continues	NA	NA
2	3	1653487550.505	04:04:00	Talking to student: OFF-task	teacher	2	NA	NA	NA
2	3	1653487573.386	04:27:00	Talking to small group: OFF-task	teacher	3;5;2	NA	NA	NA
2	3	1653487613.379	05:07:00	Talking to student: OFF-task	teacher	5	hoodies	At Desk	NA
2	3	1653487651.161	05:45:00	Talking to student: ON-task	teacher	25	*hint abuse - don't abuse the hint	NA	Behavior
2	3	1653487674.3	06:08:00	Talking to class: ON-task	teacher	class	don't click on hints to see what to do	NA	NA
2	3	1653487698.8	06:32:00	Talking to student: ON-task	teacher	16	*hint abuse	NA	Behavior
2	3	1653487714.482	06:48:00	Talking to class: ON-task	teacher	class	i can see what you are doing - hint abuse	NA	NA
2	3	1653487732.182	07:06:00	Talking to student: ON-task	teacher	14	equations 8/4? student laughing 	NA	Math content
2	3	1653487780.895	07:54:00	Raising hand	5	teacher	NA	NA	NA
2	3	1653487784.819	07:58:00	Talking to student: ON-task	teacher	4;2;19	NA	NA	Math content
2	3	1653487897.401	09:51:00	Monitoring student	teacher	20	NA	NA	NA
2	3	1653487901.908	09:55:00	Talking to student: ON-task	teacher	16	write ehatever is in blue box to whatever in yellow - subtract 2 on both sides?	NA	How tutor works
2	3	1653487981.513	11:15:00	Talking to student: ON-task	teacher	14	8/? 4/?	NA	Math content
2	3	1653487997.79	11:31:00	Talking to student: ON-task	teacher	4	blue and yellow	NA	How tutor works
2	3	1653488009.277	11:43:00	Inactive	teacher	NA	talking to Anon5 - improvement to the tutor  - where dialog box comes up	At Desk	NA
2	3	1653488038.301	12:12:00	Talking to student: ON-task	teacher	2	this is dividing one side with 2, subtract/divide by 2. so what do you thin kyou should do? remember you do it on both sides. now you are going to type x+2	NA	Math content
2	3	1653488097.477	13:11:00	Monitoring student	teacher	15	NA	NA	NA
2	3	1653488101.429	13:15:00	Talking to student: OFF-task	teacher	3	NA	NA	NA
2	3	1653488104.3	13:18:00	Talking to student: OFF-task	teacher	5	NA	NA	NA
2	3	1653488105.954	13:19:00	Talking to student: ON-task	teacher	23	press enter. 9. thats it	NA	Math content
2	3	1653488129.431	13:43:00	Raising hand	4	teacher	NA	NA	NA
2	3	1653488133.8	13:47:00	Raising hand	19	teacher	NA	NA	NA
2	3	1653488135.899	13:49:00	Talking to student: ON-task	teacher	25	"enter ""finish problem"""	NA	Math content
2	3	1653488155.967	14:09:00	Monitoring student	teacher	19	NA	NA	NA
2	3	1653488167.791	14:21:00	Talking to student: OFF-task	teacher	19	charger	NA	NA
2	3	1653488210.834	15:04:00	Talking to small group: OFF-task	teacher	21;23	NA	NA	NA
2	3	1653488215.353	15:09:00	Talking to student: ON-task	teacher	16	get it down to x = something. subtract 4 on both sides? 	NA	Math content
2	3	1653488236.528	15:30:00	Raising hand	14	teacher	NA	NA	NA
2	3	1653488240.812	15:34:00	Talking to student: ON-task	teacher	14	when stuck use the diagram. ok what will you do 1 or x. go ahead. now you type	NA	How tutor works
2	3	1653488266.16	16:00:00	Talking to student: ON-task	teacher	3;5	stop talking about sneakers	NA	Motivation
2	3	1653488299.164	16:33:00	Talking to student: OFF-task	teacher	3;5	NA	NA	Study activity
2	3	1653488321.477	16:55:00	Monitoring student	teacher	16	NA	NA	NA
2	3	1653488333.326	17:07:00	Talking to student: ON-task	teacher	16	now you have x=1	NA	Math content
2	3	1653488341.128	17:15:00	Monitoring student	teacher	25	NA	NA	NA
2	3	1653488345.366	17:19:00	Talking to student: ON-task	teacher	25	now you have 3x=15. now what will you do kingston. do same thing on both sides	NA	Math content
2	3	1653488383.4	17:57:00	Talking to student: ON-task	teacher	21	oh. get rid of -1. so 4x-x = 10 - you are combining too many steps. they want to see your thinking	NA	How tutor works
2	3	1653488423.768	18:37:00	Talking to student: ON-task	teacher	15	NA	NA	NA
2	3	1653488429.884	18:43:00	Talking to class: OFF-task	teacher	class	what is that smell	NA	NA
2	3	1653488454.654	19:08:00	Talking to student: ON-task	teacher	2	NA	NA	Motivation
2	3	1653488463.4	19:17:00	Monitoring class: Moving	teacher	class	NA	Front of the room;Right;Middle	NA
2	3	1653488479.141	19:33:00	Talking to student: ON-task	teacher	5	so write 5x-2x = 15. now what is 5x-2x? 2-2=0. now what? you got to subtract on that side as well	NA	Math content
2	3	1653488527.86	20:21:00	Talking to class: ON-task	teacher	class	once you are done, click x on top and sign out	NA	NA
2	3	1653488547.699	20:41:00	Monitoring student	teacher	15	NA	NA	NA
2	3	1653488550.355	20:44:00	Talking to student: ON-task	teacher	15	2x-2x is zero right, so 3x=6	NA	Math content
2	3	1653488569.996	21:03:00	Inactive	teacher	NA	checking laptop	Back of the room;Left;Back of the room	NA
2	3	1653488583.839	21:17:00	Talking to student: ON-task	teacher	25	finish problem and red x	NA	Study activity
2	3	1653488595.764	21:29:00	Monitoring class: Moving	teacher	class	NA	Back of the room;Middle;Left	NA
2	3	1653488633.617	22:07:00	Talking to class: OFF-task	teacher	class	shoes	NA	NA
3	3	1653490493	00:00:00	Period begins	NA	NA	NA	NA	NA
3	3	1653490496.549	00:03:00	Talking to class: ON-task	teacher	class	login	NA	NA
3	3	1653490590.729	01:37:00	Talking to class: ON-task	teacher	class	NA	NA	NA
3	3	1653490667.423	02:54:00	Inactive	teacher	NA	NA	NA	NA
3	3	1653490689.784	03:16:00	Talking to student: ON-task	teacher	4	login	At Desk	Study activity
3	3	1653490702.426	03:29:00	Inactive	teacher	NA	NA	NA	NA
3	3	1653490735.534	04:02:00	Raising hand	4	teacher	NA	NA	NA
3	3	1653490749.221	04:16:00	Talking to student: OFF-task	teacher	21	NA	NA	NA
3	3	1653490753.174	04:20:00	Talking to student: OFF-task	teacher	25	NA	At Desk	NA
3	3	1653490762.782	04:29:00	Monitoring class: Fixed	teacher	class	NA	NA	NA
3	3	1653490808.974	05:15:00	Talking to class: OFF-task	teacher	class	finding  chromebook	NA	NA
3	3	1653490841.85	05:48:00	Talking to student: OFF-task	teacher	2	NA	NA	NA
3	3	1653490954.398	07:41:00	Inactive	teacher	NA	talking to Anon5	At Desk	NA
3	3	1653490965.418	07:52:00	Talking to class: ON-task	teacher	class	focus	NA	NA
3	3	1653491009.981	08:36:00	Talking to class: ON-task	teacher	class	don't abuse hints	NA	NA
3	3	1653491023.158	08:50:00	Inactive	teacher	NA	can't see individual students - who is abusing hints	At Desk	NA
3	3	1653491040.615	09:07:00	Talking to student: ON-task	teacher	23	click use diagrams - do want to add x to both sides - subtract x to both sides	NA	How tutor works
3	3	1653491067.48	09:34:00	Talking to student: ON-task	teacher	25	NA	NA	Motivation
3	3	1653491076.746	09:43:00	Monitoring class: Moving	teacher	class	NA	Right;Middle	NA
3	3	1653491084.724	09:51:00	Monitoring student	teacher	18	NA	NA	NA
3	3	1653491092.137	09:59:00	Monitoring class: Moving	teacher	class	NA	NA	NA
3	3	1653491093.965	10:00:00	Talking to student: ON-task	teacher	10	click finish problem. what would you do first? subtract 7?	NA	How tutor works
3	3	1653491137.801	10:44:00	Talking to small group: OFF-task	teacher	21;23;25	extra teacher	NA	NA
3	3	1653491171.208	11:18:00	Talking to student: ON-task	teacher	3	extra teacher	NA	Math content
3	3	1653491186.79	11:33:00	Talking to student: ON-task	teacher	18	do the same thing on both sides	NA	Math content
3	3	1653491203.68	11:50:00	Talking to student: ON-task	teacher	13	NA	Right	Behavior
3	3	1653491243.113	12:30:00	Talking to student: ON-task	teacher	8	top bar equals bottom bar	NA	How tutor works
3	3	1653491259.738	12:46:00	Talking to class: ON-task	teacher	class	NA	NA	NA
3	3	1653491319.72	13:46:00	Talking to student: ON-task	teacher	3	extra teacher	NA	Math content
3	3	1653491336.865	14:03:00	Monitoring student	teacher	1	NA	NA	NA
3	3	1653491340.184	14:07:00	Talking to student: ON-task	teacher	14	NA	NA	How tutor works
3	3	1653491347.606	14:14:00	Raising hand	18	teacher	NA	NA	NA
3	3	1653491352.719	14:19:00	Talking to student: ON-task	teacher	25	NA	NA	Study activity
3	3	1653491370.861	14:37:00	Monitoring class: Moving	teacher	class	NA	Right	NA
3	3	1653491374.125	14:41:00	Talking to student: ON-task	teacher	19	common - whats happening	NA	How tutor works
3	3	1653491389.99	14:56:00	Talking to student: ON-task	teacher	20	NA	NA	Motivation
3	3	1653491402.63	15:09:00	Talking to student: ON-task	teacher	18	what do you want to do? 4+5x =. now 3x. now are syaing 5x+ this 4+3x. rememberer to do the same on both sides	NA	Math content
3	3	1653491448.297	15:55:00	Monitoring student	teacher	10	NA	NA	NA
3	3	1653491453.388	16:00:00	Monitoring class: Moving	teacher	class	NA	Middle	NA
3	3	1653491456.706	16:03:00	Talking to student: ON-task	teacher	19	we are going to do this on both sides	NA	Math content
3	3	1653491470.965	16:17:00	Talking to student: ON-task	teacher	21	it is  very procedural. now you are going to write blue bar equals yellow. finish. so this is what you have. 3x+1=10. what are you going to do next?	NA	Motivation
3	3	1653491588.355	18:15:00	Inactive	teacher	NA	walked out	NA	NA
3	3	1653491707.42	20:14:00	Talking to student: ON-task	teacher	21	NA	NA	How tutor works
3	3	1653491711.995	20:18:00	Talking to student: ON-task	teacher	23	NA	Front of the room	Study activity
3	3	1653491760.776	21:07:00	Inactive	teacher	NA	NA	NA	NA
3	3	1653491768.924	21:15:00	Talking to student: ON-task	teacher	19	extra teacher	NA	Math content
3	3	1653491796.697	21:43:00	Talking to class: ON-task	teacher	class	sign out	NA	NA
3	3	1653491852.537	22:39:00	Inactive	teacher	NA	talking to someone else	Left	NA
3	3	1653491872.205	22:59:00	Talking to class: ON-task	teacher	class	log out	NA	NA
4	3	1653495851	00:00:00	Period begins	NA	NA	NA	NA	NA
4	3	1653495862.225	00:11:00	Talking to class: ON-task	teacher	class	asking to login	NA	NA
4	3	1653495871.975	00:20:00	Inactive	teacher	NA	monitoring students in the hallway	NA	NA
4	3	1653495889.178	00:38:00	Inactive	teacher	NA	NA	NA	NA
4	3	1653495894.537	00:43:00	Questioning: Off-Task	3	teacher	about skunk	NA	NA
4	3	1653495904.95	00:53:00	Inactive	teacher	NA	NA	Back of the room	NA
4	3	1653495914.752	01:03:00	Monitoring class: Moving	teacher	class	NA	NA	NA
4	3	1653495918.234	01:07:00	Talking to student: ON-task	teacher	19	NA	NA	Study activity
4	3	1653495954.839	01:43:00	Talking to student: ON-task	teacher	20	don't abuse hints	NA	Motivation
4	3	1653495968.366	01:57:00	Talking to class: ON-task	teacher	class	don't use hints so much	NA	NA
4	3	1653495986.324	02:15:00	Talking to student: OFF-task	teacher	29	NA	NA	Behavior
4	3	1653495999.969	02:28:00	Talking to student: ON-task	teacher	6	NA	NA	How tutor works
4	3	1653496008.361	02:37:00	Talking to student: ON-task	teacher	5	subtract 1	NA	Math content
4	3	1653496056.879	03:25:00	Monitoring student	teacher	13	NA	NA	NA
4	3	1653496062.148	03:31:00	Raising hand	15	teacher	NA	NA	NA
4	3	1653496065.97	03:34:00	Talking to student: ON-task	teacher	5	solve for x	NA	Math content
4	3	1653496082.13	03:51:00	Monitoring class: Moving	teacher	class	NA	NA	NA
4	3	1653496084.732	03:53:00	Talking to student: ON-task	teacher	2	NA	NA	Study activity
4	3	1653496093.272	04:02:00	Talking to student: ON-task	teacher	2	NA	At Desk	Behavior
4	3	1653496138.866	04:47:00	Inactive	teacher	NA	talking to Anon5 about yellowhorse not having a laptop	At Desk	NA
4	3	1653496159.595	05:08:00	Talking to student: ON-task	teacher	2	NA	NA	Study activity
4	3	1653496178.575	05:27:00	Raising hand	8	teacher	NA	NA	NA
4	3	1653496190.489	05:39:00	Talking to student: ON-task	teacher	10	you need to put 2x=4. hmm so that's 4/10	At Desk	How tutor works
4	3	1653496229.615	06:18:00	Talking to student: OFF-task	teacher	8	position tracking 	NA	NA
4	3	1653496245.81	06:34:00	Raising hand	17	teacher	NA	NA	NA
4	3	1653496250.775	06:39:00	Talking to student: OFF-task	teacher	17	teletubby	NA	NA
4	3	1653496275.968	07:04:00	Talking to student: OFF-task	teacher	29	NA	At Desk	NA
4	3	1653496290.361	07:19:00	Raising hand	5	teacher	NA	NA	NA
4	3	1653496305.462	07:34:00	Talking to student: ON-task	teacher	5	blue equals yellow	NA	Math content
4	3	1653496320.284	07:49:00	Talking to class: OFF-task	teacher	class	NA	NA	NA
4	3	1653496364.379	08:33:00	Raising hand	2	teacher	NA	NA	NA
4	3	1653496371.333	08:40:00	Raising hand	19	teacher	NA	NA	NA
4	3	1653496375.486	08:44:00	Talking to student: ON-task	teacher	2	login	NA	Study activity
4	3	1653496386.937	08:55:00	Talking to student: ON-task	teacher	13	are you going to subtract 2 on both sides? divide by 2? what are you going to do? ok so now typr in the box 	NA	Math content
4	3	1653496428.525	09:37:00	Raising hand	15	teacher	NA	NA	NA
4	3	1653496444.889	09:53:00	Talking to student: OFF-task	teacher	15	charger	NA	NA
4	3	1653496451.713	10:00:00	Talking to student: ON-task	teacher	23	type 5=4x	NA	How tutor works
4	3	1653496463.66	10:12:00	Raising hand	5	teacher	NA	NA	NA
4	3	1653496485.39	10:34:00	Talking to student: ON-task	teacher	19	top bar equals bottom	NA	How tutor works
4	3	1653496498.279	10:47:00	Raising hand	11	teacher	NA	NA	NA
4	3	1653496501.437	10:50:00	Talking to student: ON-task	teacher	17	go slowly. subtract or add 2	NA	Math content
4	3	1653496577.385	12:06:00	Talking to student: ON-task	teacher	11	top row equals bottom	NA	How tutor works
4	3	1653496590.282	12:19:00	Talking to student: ON-task	teacher	8	NA	NA	How tutor works
4	3	1653496595.828	12:24:00	Talking to student: ON-task	teacher	2	NA	NA	Study activity
4	3	1653496601.53	12:30:00	Talking to student: ON-task	teacher	13	NA	NA	Motivation
4	3	1653496620.991	12:49:00	Talking to student: OFF-task	teacher	23	NA	NA	NA
4	3	1653496629.878	12:58:00	Raising hand	18	teacher	NA	NA	NA
4	3	1653496637.261	13:06:00	Talking to student: ON-task	teacher	19	NA	NA	How tutor works
4	3	1653496642.849	13:11:00	Talking to student: ON-task	teacher	20	NA	NA	How tutor works
4	3	1653496647.671	13:16:00	Talking to student: ON-task	teacher	18	NA	NA	NA
4	3	1653496765.603	15:14:00	Talking to student: ON-task	teacher	13	multiply both sides?	NA	Math content
4	3	1653496772.462	15:21:00	Talking to student: ON-task	teacher	16	NA	NA	Math content
4	3	1653496786.923	15:35:00	Talking to student: ON-task	teacher	5	NA	NA	How tutor works
4	3	1653496795.514	15:44:00	Talking to student: ON-task	teacher	2	2x+4 - ok what will give.. x=10 hit enter	NA	Math content
4	3	1653496831.298	16:20:00	Monitoring class: Moving	teacher	class	NA	NA	NA
4	3	1653496833.746	16:22:00	Talking to student: ON-task	teacher	17	CMU researcher	NA	Motivation
4	3	1653496852.02	16:41:00	Talking to student: ON-task	teacher	19	divide both sides with coefficient of x. ok so x=2	NA	Math content
4	3	1653496877.803	17:06:00	Talking to student: ON-task	teacher	16	so you got 5x=5	NA	Math content
4	3	1653496893.972	17:22:00	Talking to student: ON-task	teacher	7	NA	NA	Math content
4	3	1653496899.479	17:28:00	Talking to student: ON-task	teacher	6	whatever you do to one side you do to the other	NA	Math content
4	3	1653496931.816	18:00:00	Talking to student: OFF-task	teacher	29	NA	Middle	NA
4	3	1653496966.59	18:35:00	Raising hand	20	teacher	NA	NA	NA
4	3	1653496969.166	18:38:00	Raising hand	18	teacher	NA	NA	NA
4	3	1653496971.731	18:40:00	Talking to student: ON-task	teacher	18	subtract x or subtract 1 - what you do in one you do in other? no..	NA	Math content
4	3	1653497002.906	19:11:00	Talking to student: OFF-task	teacher	20	NA	NA	NA
4	3	1653497006.52	19:15:00	Talking to student: OFF-task	teacher	17	NA	NA	NA
4	3	1653497009.117	19:18:00	Talking to student: ON-task	teacher	2	yes Anon2. you are skipping too many steps. subtract 7, add 7, or subtract 7 on the left. there you go. perfect. here you type 2x=4	NA	Math content
4	3	1653497066.226	20:15:00	Talking to class: ON-task	teacher	class	whatever problem on top - click x and sign out	NA	NA
4	3	1653497093.525	20:42:00	Talking to student: ON-task	teacher	5	NA	NA	Math content
4	3	1653497105.157	20:54:00	Talking to student: ON-task	teacher	13	divide by something. and then click x	Left	Math content
4	3	1653497129.44	21:18:00	Inactive	teacher	NA	talking to Anon5 - there is a white box even after they finish - that's confusing 	At Desk	NA
4	3	1653497173.367	22:02:00	Inactive	teacher	NA	to Anon5 - need better orientation - the video went very fast	At Desk	NA
4	3	1653497201.132	22:30:00	Inactive	teacher	NA	talking to Anon5	NA	NA
5	3	1653501999	00:00:00	Period begins	NA	NA	NA	NA	NA
5	3	1653502003.523	00:04:00	Talking to class: ON-task	teacher	class	login	NA	NA
5	3	1653502009.159	00:10:00	Questioning: On-Task	14	teacher	NA	NA	NA
5	3	1653502011.937	00:12:00	Raising hand	16	teacher	NA	NA	NA
5	3	1653502084.682	01:25:00	Talking to class: ON-task	teacher	class	everybody in?	NA	NA
5	3	1653502103.678	01:44:00	Inactive	teacher	NA	chatting with outside student	At Desk	NA
5	3	1653502167.693	02:48:00	Raising hand	16	teacher	NA	NA	NA
5	3	1653502172.351	02:53:00	Inactive	teacher	NA	checking computer	At Desk	NA
5	3	1653502229.849	03:50:00	Monitoring class: Moving	teacher	class	NA	Front of the room;Left;Back of the room	NA
5	3	1653502235.99	03:56:00	Inactive	teacher	NA	talking to students in the hallway	NA	NA
5	3	1653502251.455	04:12:00	Monitoring class: Moving	teacher	class	NA	NA	NA
5	3	1653502253.752	04:14:00	Talking to student: ON-task	teacher	16	NA	NA	Study activity
5	3	1653502260.602	04:21:00	Talking to student: ON-task	teacher	13	diagrams or hints?	NA	How tutor works
5	3	1653502272.23	04:33:00	Raising hand	2	teacher	NA	NA	NA
5	3	1653502277.986	04:38:00	Talking to student: OFF-task	teacher	2	charger	NA	NA
5	3	1653502312.186	05:13:00	Talking to class: OFF-task	teacher	class	ask about charger	NA	NA
5	3	1653502323.33	05:24:00	Talking to student: ON-task	teacher	12	blue bar equals yellow bar	NA	How tutor works
5	3	1653502339.34	05:40:00	Talking to student: ON-task	teacher	18	wrong problem set	NA	Study activity
5	3	1653502347.385	05:48:00	Monitoring class: Moving	teacher	class	NA	NA	NA
5	3	1653502348.454	05:49:00	Monitoring student	teacher	20	NA	NA	NA
5	3	1653502359.46	06:00:00	Questioning: On-Task	4	teacher	NA	NA	NA
5	3	1653502362.947	06:03:00	Talking to student: ON-task	teacher	4	read feedback	NA	How tutor works
5	3	1653502379.17	06:20:00	Talking to small group: OFF-task	teacher	15;16	about games	NA	NA
5	3	1653502399.2	06:40:00	Monitoring class: Moving	teacher	class	NA	Left;Middle	NA
5	3	1653502409.88	06:50:00	Talking to class: OFF-task	teacher	class	NA	NA	15
5	3	1653502413.239	06:54:00	Talking to student: ON-task	teacher	14	same thing both sides	NA	NA
5	3	1653502425.73	07:06:00	Talking to student: ON-task	teacher	6	use diagrams - red x 	NA	How tutor works
5	3	1653502443.16	07:24:00	Monitoring class: Moving	teacher	class	NA	Middle;Right	NA
5	3	1653502450.279	07:31:00	Monitoring student	teacher	11	NA	NA	NA
5	3	1653502461.348	07:42:00	Monitoring class: Moving	teacher	class	NA	Right;Middle;Left	NA
5	3	1653502479.68	08:00:00	Talking to student: OFF-task	teacher	14	game	NA	NA
5	3	1653502499.887	08:20:00	Monitoring class: Moving	teacher	class	NA	Back of the room	NA
5	3	1653502503.12	08:24:00	Raising hand	1	teacher	NA	NA	NA
5	3	1653502505.714	08:26:00	Raising hand	10	teacher	NA	NA	NA
5	3	1653502510.85	08:31:00	Talking to student: ON-task	teacher	23	blue box equals yellow box	NA	How tutor works
5	3	1653502528.571	08:49:00	Talking to student: ON-task	teacher	10;12	up here 4+2x=8. yes subtracting 4 on both sides is right. but 2x equals what? 	NA	Math content
5	3	1653502620.483	10:21:00	Monitoring class: Moving	teacher	class	NA	Right	NA
5	3	1653502626.203	10:27:00	Talking to student: OFF-task	teacher	6	finished all problems	NA	NA
5	3	1653502629.541	10:30:00	Raising hand	17	teacher	NA	NA	NA
5	3	1653502634.585	10:35:00	Talking to student: ON-task	teacher	17	2x equals what?	NA	Math content
5	3	1653502674.396	11:15:00	Raising hand	14	teacher	NA	NA	NA
5	3	1653502678.62	11:19:00	Questioning: On-Task	1	teacher	NA	NA	NA
5	3	1653502682.246	11:23:00	Talking to student: ON-task	teacher	1	NA	NA	Study activity
5	3	1653502687.659	11:28:00	Talking to student: ON-task	teacher	14	see here it is 2x=4	NA	Math content
5	3	1653502735.965	12:16:00	Talking to student: ON-task	teacher	20	finished problems	NA	Study activity
5	3	1653502742.79	12:23:00	Talking to student: ON-task	teacher	23	NA	NA	Study activity
5	3	1653502746.446	12:27:00	Talking to student: ON-task	teacher	16	you are going to write it as 4x= or x+9	NA	Math content
5	3	1653502782.164	13:03:00	Monitoring class: Moving	teacher	class	NA	Middle;Right	NA
5	3	1653502790.613	13:11:00	Talking to student: ON-task	teacher	12	x equals? there you go. and read out the message from the tutor	NA	Math content
5	3	1653502824.924	13:45:00	Talking to class: ON-task	teacher	class	ignore the white box - its a glitch	NA	NA
